label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.771083414554596,0.5758495330810547,-3.785216620144638e-07,0.7109495997428894,0.5588086247444153,-0.022025924175977707,0.6647278070449829,0.4880717396736145,-0.028902890160679817,0.6424016952514648,0.4094849228858948,-0.03621227294206619,0.6449876427650452,0.34952184557914734,-0.035637058317661285,0.6742601990699768,0.38308975100517273,0.012832749634981155,0.6672248244285583,0.3086276650428772,-0.010829843580722809,0.6758895516395569,0.35947632789611816,-0.022485166788101196,0.6814562678337097,0.39897775650024414,-0.02455844171345234,0.7089178562164307,0.36915916204452515,0.015254787169396877,0.7024238705635071,0.2931861877441406,-0.007177634164690971,0.7080907821655273,0.3605239987373352,-0.011070516891777515,0.7115759253501892,0.39440208673477173,-0.005325574893504381,0.7444138526916504,0.36609628796577454,0.010951266624033451,0.7417278289794922,0.28996288776397705,-0.011222883127629757,0.7422674894332886,0.3488577604293823,-0.0025672370102256536,0.7441921830177307,0.3857344388961792,0.011616583913564682,0.7804831266403198,0.3719450831413269,0.003973228856921196,0.7774356603622437,0.3118439018726349,-0.007796706631779671,0.771696925163269,0.3462905287742615,-0.00016365681949537247,0.7710336446762085,0.3775060474872589,0.011066596023738384
A,0.7684680819511414,0.5730845928192139,-3.7093366245244397e-07,0.7101656198501587,0.5600185394287109,-0.02511424943804741,0.6617560982704163,0.4904586672782898,-0.03349138796329498,0.6397791504859924,0.4100770354270935,-0.04164092242717743,0.643869936466217,0.34955671429634094,-0.04155058041214943,0.670595109462738,0.3845440149307251,0.008397731930017471,0.6618925333023071,0.3104018568992615,-0.017207855358719826,0.6721332669258118,0.36541640758514404,-0.029404951259493828,0.6777171492576599,0.40359336137771606,-0.031614355742931366,0.7047157883644104,0.36962413787841797,0.012042248621582985,0.6956830024719238,0.29926034808158875,-0.01112210564315319,0.7033944725990295,0.366256445646286,-0.014643404632806778,0.7062705755233765,0.39553302526474,-0.009084553457796574,0.7399745583534241,0.3651711046695709,0.008578285574913025,0.7359505295753479,0.29181188344955444,-0.015278524719178677,0.7372242212295532,0.3525281548500061,-0.006688443943858147,0.7381439805030823,0.3872734308242798,0.007443777751177549,0.7756997346878052,0.36930012702941895,0.002285163616761565,0.7720186710357666,0.31045466661453247,-0.011713745072484016,0.7668231725692749,0.3474876582622528,-0.004911357536911964,0.7654988169670105,0.3799144923686981,0.006067750044167042
A,0.7657269835472107,0.5759479999542236,-3.685797480557085e-07,0.7086328864097595,0.5644544959068298,-0.026776175945997238,0.6603643298149109,0.4939175844192505,-0.036188170313835144,0.636749804019928,0.41260451078414917,-0.0452059768140316,0.6407828330993652,0.35026219487190247,-0.04625984653830528,0.6694669127464294,0.38536566495895386,0.007539073005318642,0.659857451915741,0.3138313591480255,-0.01829063892364502,0.6694580912590027,0.3673483729362488,-0.03122645802795887,0.6766513586044312,0.40598389506340027,-0.0341499038040638,0.7034444808959961,0.3695545792579651,0.011657914146780968,0.6945902109146118,0.30010491609573364,-0.011691470630466938,0.7011750340461731,0.36789506673812866,-0.015546735376119614,0.7058423757553101,0.39827191829681396,-0.010040976107120514,0.7384148836135864,0.36486363410949707,0.008569156751036644,0.7338194251060486,0.2942057251930237,-0.014936214312911034,0.7349878549575806,0.35478970408439636,-0.006639118772000074,0.7372508645057678,0.3882429003715515,0.0071617234498262405,0.7732962369918823,0.3694329857826233,0.0024728744756430387,0.768586277961731,0.3130550980567932,-0.011050902307033539,0.7644525766372681,0.3502506613731384,-0.0042647491209208965,0.7649816870689392,0.3808107078075409,0.006552019622176886
A,0.7639576196670532,0.5785000324249268,-3.797737235800014e-07,0.7051343321800232,0.566170334815979,-0.025093039497733116,0.6572669744491577,0.49457263946533203,-0.03362525999546051,0.6331797242164612,0.4112115800380707,-0.04222840070724487,0.6367387175559998,0.3494131863117218,-0.042877696454524994,0.6661986112594604,0.3870408236980438,0.012139898724853992,0.6555631160736084,0.31502866744995117,-0.013009495101869106,0.6646630764007568,0.36831727623939514,-0.025412647053599358,0.6724370718002319,0.4072362184524536,-0.02792995795607567,0.7005038857460022,0.37130898237228394,0.015806252136826515,0.6896316409111023,0.29891201853752136,-0.008086173795163631,0.6966148018836975,0.3687381148338318,-0.011908181011676788,0.7017208933830261,0.4018511176109314,-0.005627295933663845,0.7361378073692322,0.3674001097679138,0.012188305146992207,0.7305186986923218,0.29373353719711304,-0.011680271476507187,0.7318397760391235,0.3566475212574005,-0.00334648578427732,0.734757125377655,0.39333128929138184,0.010975135490298271,0.7728874087333679,0.3730538785457611,0.005697085056453943,0.7661847472190857,0.31632375717163086,-0.008212585933506489,0.7619168758392334,0.355070024728775,-0.0020015647169202566,0.7636486291885376,0.38686713576316833,0.00862770713865757
A,0.7595722675323486,0.5791358947753906,-4.2549370959932276e-07,0.6979637145996094,0.5643178224563599,-0.02099987119436264,0.6527238488197327,0.48894715309143066,-0.027094528079032898,0.6300011873245239,0.40653085708618164,-0.03416327387094498,0.6305211186408997,0.34467291831970215,-0.03327971324324608,0.662664532661438,0.3854560852050781,0.015060692094266415,0.6511515974998474,0.3101588785648346,-0.009684070013463497,0.6591947674751282,0.36217617988586426,-0.02157716080546379,0.667626142501831,0.4016842246055603,-0.023538339883089066,0.6959582567214966,0.3718310594558716,0.01710621453821659,0.6851431131362915,0.2954899072647095,-0.006317552179098129,0.6911693215370178,0.36379894614219666,-0.009394307620823383,0.6970193982124329,0.3955196440219879,-0.0026275920681655407,0.731201171875,0.3693956434726715,0.01211422961205244,0.7258061170578003,0.28986722230911255,-0.011464467272162437,0.7261225581169128,0.34956228733062744,-0.0023312093690037727,0.7295501232147217,0.38661664724349976,0.012793372385203838,0.7685450315475464,0.37609097361564636,0.004490652121603489,0.7632395029067993,0.31221887469291687,-0.008358370512723923,0.7563865184783936,0.34801533818244934,-0.0010610618628561497,0.7567996382713318,0.38152626156806946,0.01033632829785347
A,0.7596859931945801,0.5780332088470459,-3.822973440037458e-07,0.7007431387901306,0.5620659589767456,-0.025884097442030907,0.6516504287719727,0.49172577261924744,-0.03488476574420929,0.62741619348526,0.41048312187194824,-0.04422418028116226,0.627860426902771,0.3470073938369751,-0.04555392637848854,0.6613087058067322,0.37953898310661316,0.014329974539577961,0.6487762928009033,0.30857065320014954,-0.012909678742289543,0.657475471496582,0.3612249493598938,-0.027593642473220825,0.6666859984397888,0.40156126022338867,-0.031228063628077507,0.6957465410232544,0.36475279927253723,0.01746295765042305,0.6848602890968323,0.2926432192325592,-0.00804920308291912,0.6903205513954163,0.36328059434890747,-0.013222240842878819,0.696289598941803,0.396919310092926,-0.007410285994410515,0.730756938457489,0.36130768060684204,0.01275387592613697,0.7244951128959656,0.28782445192337036,-0.012659560889005661,0.7248432040214539,0.3507869839668274,-0.004401584155857563,0.729415237903595,0.3881690502166748,0.010442135855555534,0.7679451704025269,0.36792290210723877,0.0049049570225179195,0.76128751039505,0.3089118003845215,-0.009742380119860172,0.7554144859313965,0.3477005362510681,-0.002873665653169155,0.7574609518051147,0.38003891706466675,0.008611002936959267
A,0.7591637969017029,0.5760284662246704,-3.6732811281581235e-07,0.6974200010299683,0.5602506995201111,-0.02767251618206501,0.6485387682914734,0.4878418743610382,-0.03609497472643852,0.624211847782135,0.4037390649318695,-0.043987296521663666,0.6253876686096191,0.34203165769577026,-0.04323938861489296,0.6567132472991943,0.37954607605934143,0.013641075231134892,0.6460167765617371,0.30745401978492737,-0.011533880606293678,0.6549920439720154,0.35897669196128845,-0.02465713396668434,0.6629396080970764,0.3978891670703888,-0.02770468033850193,0.6919489502906799,0.36363789439201355,0.0189062412828207,0.6807138323783875,0.28950464725494385,-0.005738076753914356,0.6870618462562561,0.35853779315948486,-0.010702129453420639,0.6922345757484436,0.39150291681289673,-0.0050672497600317,0.7276325225830078,0.35898715257644653,0.01636909879744053,0.7212174534797668,0.28355613350868225,-0.007970435544848442,0.7224161028862,0.3422974646091461,-0.00034958208561874926,0.7259487509727478,0.37930744886398315,0.0137828029692173,0.7654337882995605,0.3635752499103546,0.010558897629380226,0.7590017318725586,0.3037143051624298,-0.003315586829558015,0.7545964121818542,0.3381102681159973,0.0023545457515865564,0.7561867237091064,0.36943838000297546,0.012716960161924362
A,0.7529059052467346,0.568105936050415,-4.221774645429832e-07,0.6928195357322693,0.5563418865203857,-0.02164321020245552,0.6459259390830994,0.48027437925338745,-0.026888897642493248,0.6229389905929565,0.39715683460235596,-0.03282448276877403,0.6236347556114197,0.3375075161457062,-0.030674360692501068,0.6547311544418335,0.3792988061904907,0.015967901796102524,0.6439967751502991,0.3026386499404907,-0.008399361744523048,0.6522953510284424,0.3571140468120575,-0.01954142563045025,0.6612115502357483,0.39533400535583496,-0.020978296175599098,0.6886807084083557,0.36384856700897217,0.01838463917374611,0.6793029308319092,0.28587716817855835,-0.005164300091564655,0.6844159960746765,0.3550559878349304,-0.007676336448639631,0.6900696158409119,0.38609281182289124,1.2644753724089242e-06,0.724165141582489,0.3593709468841553,0.013587323017418385,0.7199137210845947,0.2822340726852417,-0.01016826368868351,0.7194494009017944,0.34476804733276367,-0.0005089305923320353,0.7229275703430176,0.3797198534011841,0.015263888984918594,0.7614337205886841,0.3633294403553009,0.0060773203149437904,0.7565731406211853,0.30268073081970215,-0.00638892175629735,0.7498281002044678,0.3416646122932434,0.0014336626045405865,0.7509859800338745,0.3735846281051636,0.013228620402514935
A,0.7533504962921143,0.5727409720420837,-4.1725550659066357e-07,0.692172646522522,0.5584061741828918,-0.02453433722257614,0.6438770294189453,0.48435497283935547,-0.0319601334631443,0.620674729347229,0.39847859740257263,-0.03937821090221405,0.6228869557380676,0.33578211069107056,-0.03837879002094269,0.6510987281799316,0.3789556622505188,0.011651463806629181,0.6415846943855286,0.3010215163230896,-0.01454725582152605,0.6507605910301208,0.35767459869384766,-0.02596331015229225,0.6581432819366455,0.3954397737979889,-0.02727532386779785,0.6861529350280762,0.36392030119895935,0.01507661771029234,0.6765185594558716,0.2850250005722046,-0.010708452202379704,0.6840929985046387,0.35676082968711853,-0.01376520749181509,0.6889734864234924,0.3870897591114044,-0.006347542628645897,0.722326934337616,0.36045730113983154,0.01117747649550438,0.7176989316940308,0.28155243396759033,-0.015060859732329845,0.7197332978248596,0.3465549647808075,-0.005402524024248123,0.7220670580863953,0.3817354142665863,0.010755646973848343,0.760076642036438,0.3662259876728058,0.004572691861540079,0.7549971342086792,0.30261099338531494,-0.009512408636510372,0.7507585883140564,0.3434593975543976,-0.0015739117516204715,0.7514816522598267,0.3759958744049072,0.010564500465989113
A,0.7490397691726685,0.5736201405525208,-4.077627977494558e-07,0.6872362494468689,0.5524464845657349,-0.02400646172463894,0.640961766242981,0.47995996475219727,-0.03241121768951416,0.6190051436424255,0.3969492018222809,-0.04165235534310341,0.6206215620040894,0.33370262384414673,-0.04268351197242737,0.6500242948532104,0.3753178119659424,0.01425099279731512,0.6394758224487305,0.2971224784851074,-0.013645694591104984,0.6479876637458801,0.34919947385787964,-0.028590911999344826,0.6550376415252686,0.391396164894104,-0.03196972236037254,0.6840269565582275,0.3619577884674072,0.017115995287895203,0.6738256812095642,0.2838975191116333,-0.009087960235774517,0.6806865334510803,0.3536275327205658,-0.014882785268127918,0.6856197118759155,0.3875282406806946,-0.009599694982171059,0.7188892364501953,0.35942554473876953,0.012443982996046543,0.7150865793228149,0.27785593271255493,-0.013285116292536259,0.7156789302825928,0.3393733501434326,-0.005718630738556385,0.7178468108177185,0.3795413672924042,0.008834964595735073,0.7556231617927551,0.3658943176269531,0.004873835947364569,0.7519057989120483,0.30209505558013916,-0.009397802874445915,0.7463430762290955,0.3385757505893707,-0.003083162708207965,0.7464242577552795,0.37277454137802124,0.007918532006442547
A,0.7477810978889465,0.5739957094192505,-4.072784065556334e-07,0.6846436858177185,0.550544023513794,-0.02241750806570053,0.637119710445404,0.47833558917045593,-0.030153485015034676,0.6140901446342468,0.39353442192077637,-0.03906204178929329,0.6177382469177246,0.3301135003566742,-0.039459358900785446,0.6464893817901611,0.3745892345905304,0.01760859787464142,0.6354601979255676,0.29686105251312256,-0.009931538254022598,0.6443842053413391,0.3492457866668701,-0.023520395159721375,0.6522908210754395,0.38967519998550415,-0.025709930807352066,0.6816202402114868,0.36163854598999023,0.02009033039212227,0.671338677406311,0.2825930416584015,-0.005111452657729387,0.6783119440078735,0.35481399297714233,-0.008739110082387924,0.6839468479156494,0.3858592212200165,-0.0016706768656149507,0.7169978618621826,0.3601940870285034,0.014856453984975815,0.712799608707428,0.2785283327102661,-0.009924097917973995,0.7133188843727112,0.3408009111881256,-0.0005673544364981353,0.7163348197937012,0.37886255979537964,0.015269661322236061,0.754323422908783,0.36905407905578613,0.006811475846916437,0.7496611475944519,0.3059130609035492,-0.005801965482532978,0.7438645958900452,0.3419544994831085,0.001701558823697269,0.744660496711731,0.3743565082550049,0.01350515428930521
A,0.7477810978889465,0.5739957094192505,-4.072784065556334e-07,0.6846436858177185,0.550544023513794,-0.02241750806570053,0.637119710445404,0.47833558917045593,-0.030153485015034676,0.6140901446342468,0.39353442192077637,-0.03906204178929329,0.6177382469177246,0.3301135003566742,-0.039459358900785446,0.6464893817901611,0.3745892345905304,0.01760859787464142,0.6354601979255676,0.29686105251312256,-0.009931538254022598,0.6443842053413391,0.3492457866668701,-0.023520395159721375,0.6522908210754395,0.38967519998550415,-0.025709930807352066,0.6816202402114868,0.36163854598999023,0.02009033039212227,0.671338677406311,0.2825930416584015,-0.005111452657729387,0.6783119440078735,0.35481399297714233,-0.008739110082387924,0.6839468479156494,0.3858592212200165,-0.0016706768656149507,0.7169978618621826,0.3601940870285034,0.014856453984975815,0.712799608707428,0.2785283327102661,-0.009924097917973995,0.7133188843727112,0.3408009111881256,-0.0005673544364981353,0.7163348197937012,0.37886255979537964,0.015269661322236061,0.754323422908783,0.36905407905578613,0.006811475846916437,0.7496611475944519,0.3059130609035492,-0.005801965482532978,0.7438645958900452,0.3419544994831085,0.001701558823697269,0.744660496711731,0.3743565082550049,0.01350515428930521
A,0.7432249188423157,0.5705509781837463,-3.6299130101724586e-07,0.6814559102058411,0.5476241707801819,-0.02514081448316574,0.632513165473938,0.4766327142715454,-0.033783674240112305,0.6090608239173889,0.3926243782043457,-0.042810361832380295,0.6124711632728577,0.32919058203697205,-0.04341970756649971,0.6420106291770935,0.3721788227558136,0.0157718937844038,0.6321048140525818,0.29372525215148926,-0.011132906191051006,0.6415358185768127,0.3451600670814514,-0.02531418390572071,0.6494681239128113,0.3871897757053375,-0.028315065428614616,0.6765996813774109,0.3577969968318939,0.019757309928536415,0.6663256883621216,0.2804623544216156,-0.005480016116052866,0.6730887293815613,0.34974879026412964,-0.011311741545796394,0.6789684295654297,0.3819900453090668,-0.006436160299926996,0.7115345001220703,0.35413822531700134,0.015926236286759377,0.706997811794281,0.27553078532218933,-0.009021472185850143,0.7071034908294678,0.33665886521339417,-0.0020487408619374037,0.7099545001983643,0.37573564052581787,0.01171922404319048,0.7482263445854187,0.36048755049705505,0.009067942388355732,0.7437982559204102,0.30002060532569885,-0.004151854198426008,0.7379453182220459,0.33745595812797546,0.001867406303063035,0.7389342188835144,0.3712029755115509,0.01220643799751997
